# Format version 3
# nfields = 2
# NDim = 3
# PW grid = 32 32 32 
# k-space data = 0 , complex data = 1
# Columns: x y z fielddata
           0            0            0    0.9901729781  2.558042058e-06   0.002254261082  5.745538175e-06 
           0            0 0.2356600282    0.9941955757    1.9868386e-06  0.0006416174542  3.636893731e-06 
           0            0 0.4713200564     1.009001069  1.018502687e-06   0.001639600318 -2.188486687e-07 
           0            0 0.7069800846     1.039301168  -3.35365981e-07 -0.0008969405134 -3.311919477e-06 
           0            0 0.9426401128     1.048490496 -9.247525005e-08   0.007080464643 -5.814170128e-07 
           0            0  1.178300141    0.8681536832 -7.791233195e-08     0.0827996121  1.299580178e-07 
           0            0  1.413960169    0.4796097155  1.227977586e-07     0.4088467643  3.802093477e-07 
           0            0  1.649620197    0.1761039109 -1.573483789e-07     0.8222133503 -1.726326887e-07 
           0            0  1.885280226   0.05714271197 -8.136766681e-09     0.9814355858  3.390019685e-08 
           0            0  2.120940254   0.02202049729 -2.176311013e-07      1.001184408 -4.830994129e-07 
           0            0  2.356600282   0.01474810265  1.739357864e-07      1.002771082  4.871401897e-07 
           0            0   2.59226031   0.01647230369  3.572248275e-07      1.005239392   3.83084748e-06 
           0            0  2.827920338   0.02018004797 -2.449485448e-07      1.006688118   5.91501582e-06 
           0            0  3.063580367   0.02215760205 -2.847940617e-06       1.00846865 -9.104999464e-07 
           0            0  3.299240395   0.02291500012 -4.411885256e-06      1.009737658 -7.775951756e-06 
           0            0  3.534900423   0.02281158261 -5.218237555e-06      1.011174552 -1.224475737e-05 
           0            0  3.770560451   0.02287696078 -5.081924886e-06      1.011308651  -1.28240719e-05 
           0            0  4.006220479   0.02281158731 -5.218137884e-06      1.011174101 -1.224375461e-05 
           0            0  4.241880508    0.0229149714 -4.411417538e-06      1.009737251 -7.773475959e-06 
           0            0  4.477540536   0.02215699003 -2.846904324e-06      1.008467645 -9.069480095e-07 
           0            0  4.713200564   0.02017886026 -2.441429627e-07      1.006687967  5.916186547e-06 
           0            0  4.948860592    0.0164706251  3.571711089e-07      1.005237821  3.828882119e-06 
           0            0   5.18452062   0.01474871262   1.73774378e-07      1.002771173  4.863015551e-07 
           0            0  5.420180649    0.0220273949 -2.176504797e-07      1.001181749 -4.830262047e-07 
           0            0  5.655840677   0.05716937704 -8.125495514e-09     0.9814136214  3.391816959e-08 
           0            0  5.891500705    0.1761888255  -1.57311917e-07     0.8220831743 -1.724932238e-07 
           0            0  6.127160733    0.4797791351  1.228141405e-07     0.4086551668  3.801962519e-07 
           0            0  6.362820761    0.8682902497 -7.793770933e-08    0.08272413638  1.300328952e-07 
           0            0   6.59848079     1.048512671 -9.262676267e-08   0.007072226292  -5.82583583e-07 
           0            0  6.834140818     1.039285634 -3.351298875e-07 -0.0008970305046 -3.312040081e-06 
           0            0  7.069800846     1.008991736  1.019132011e-06   0.001640012872 -2.168552403e-07 
           0            0  7.305460874    0.9941918451  1.987164161e-06  0.0006417338522  3.638290758e-06 

           0 0.2356600282            0    0.9941959346  1.881055417e-06  0.0006416067231  3.130769078e-06 
           0 0.2356600282 0.2356600282    0.9982496201  1.355760582e-06 -0.0008064637867  1.492650522e-06 
           0 0.2356600282 0.4713200564     1.014289732  5.673821944e-07  0.0007312376968 -1.345364129e-06 
           0 0.2356600282 0.7069800846     1.045274971  -3.64705421e-07 -0.0003767211886 -2.902210149e-06 
           0 0.2356600282 0.9426401128      1.04306572 -4.811786824e-08   0.009712104886 -3.082470169e-07 
           0 0.2356600282  1.178300141    0.8414947023 -9.584541205e-08    0.09851568612  2.918441782e-08 
